Time (UTC);Open;High;Low;Close;Volume 
2019.03.01 06:13:00;3740,4;3740,6;3740,3;3740,6;0,075
2019.03.01 06:14:00;3740,5;3741;3740,3;3740,9;0,135
2019.03.01 06:15:00;3740,8;3740,9;3740,5;3740,5;0,11502
2019.03.01 06:16:00;3740,5;3740,5;3740,5;3740,5;0,0101
2019.03.01 06:17:00;3740,5;3740,6;3740,5;3740,5;0,04754
2019.03.01 06:18:00;3740,5;3740,6;3740,5;3740,6;0,03502
2019.03.01 06:19:00;3740,7;3741,6;3740,7;3741,1;0,115
2019.03.01 06:20:00;3741,2;3741,4;3741,2;3741,3;0,06
2019.03.01 06:21:00;3741,4;3741,4;3740,9;3740,9;0,105
2019.03.01 06:22:00;3740,8;3740,9;3740,8;3740,9;0,015
2019.03.01 06:23:00;3740,7;3741;3740,7;3741;0,00753
2019.03.01 06:24:00;3740,9;3741;3740,8;3740,8;0,045
2019.03.01 06:25:00;3740,7;3741,2;3740,7;3741,1;0,08002
2019.03.01 06:26:00;3741,2;3741,3;3741,1;3741,1;0,06
2019.03.01 06:27:00;3741;3741,1;3740,7;3740,8;0,05504
2019.03.01 06:28:00;3740,7;3741;3740,6;3740,9;0,11768
2019.03.01 06:29:00;3740,8;3741,1;3740,4;3740,7;0,16756
2019.03.01 06:30:00;3740,8;3741,5;3740,6;3741,3;0,2325
2019.03.01 06:31:00;3741,4;3741,5;3741,3;3741,5;0,0825
2019.03.01 06:32:00;3741,6;3741,8;3741,4;3741,6;0,0825
2019.03.01 06:33:00;3741,5;3741,8;3741,4;3741,8;0,1275
2019.03.01 06:34:00;3741,7;3741,8;3741,7;3741,7;0,0675
2019.03.01 06:35:00;3741,8;3741,8;3741,7;3741,8;0,01508
2019.03.01 06:36:00;3741,8;3741,8;3741,8;3741,8;0,00014
2019.03.01 06:37:00;3741,8;3741,8;3741,8;3741,8;0,00012
2019.03.01 06:38:00;3741,8;3741,8;3741,8;3741,8;0,0002
2019.03.01 06:39:00;3741,8;3741,8;3741,8;3741,8;0,00022
2019.03.01 06:40:00;3741,2;3741,2;3741,2;3741,2;0,02002
2019.03.01 06:41:00;3741,3;3741,3;3741,1;3741,2;0,04
2019.03.01 06:42:00;3741,3;3741,8;3741,2;3741,7;0,10526
2019.03.01 06:43:00;3741,6;3741,6;3740,8;3740,8;0,00038
2019.03.01 06:44:00;3740,7;3740,8;3740,7;3740,8;0,0001
2019.03.01 06:45:00;3740,8;3740,8;3740,2;3740,5;0,00041
2019.03.01 06:46:00;3740,4;3741;3740,4;3741;0,03522
2019.03.01 06:47:00;3741,1;3741,2;3740,7;3741,2;0,08022
2019.03.01 06:48:00;3741,2;3741,4;3741,1;3741,4;0,00014
2019.03.01 06:49:00;3741,4;3741,4;3741,4;3741,4;0,00003
2019.03.01 06:50:00;3741,4;3741,4;3741,4;3741,4;0,0002
2019.03.01 06:51:00;3741,4;3741,4;3741,4;3741,4;0,00012
2019.03.01 06:52:00;3741,4;3741,4;3741,4;3741,4;0,00032
2019.03.01 06:53:00;3741,4;3741,4;3741,1;3741,1;0,00018
2019.03.01 06:54:00;3741,3;3741,4;3741,2;3741,4;0,0002
2019.03.01 06:55:00;3741,4;3741,4;3741,4;3741,4;0,00003
2019.03.01 06:56:00;3741,4;3741,4;3741,4;3741,4;0
2019.03.01 06:57:00;3741,4;3741,4;3741,4;3741,4;0,00006
2019.03.01 06:58:00;3741,1;3741,4;3741,1;3741,4;0,00764
2019.03.01 06:59:00;3741,4;3741,4;3741,2;3741,4;0,00014
2019.03.01 07:00:00;3741,4;3741,4;3740,7;3741,1;0,02034
2019.03.01 07:01:00;3741,1;3741,1;3740,4;3740,4;0,00066
2019.03.01 07:02:00;3740,4;3740,4;3739,6;3739,7;0,18048
2019.03.01 07:03:00;3739,7;3741;3739,6;3740,1;0,09818
2019.03.01 07:04:00;3739,9;3740,2;3739,7;3740,2;0,01814
2019.03.01 07:05:00;3739,8;3739,8;3739,4;3739,4;0,08516
2019.03.01 07:06:00;3739,4;3739,4;3739,3;3739,4;0,07256
2019.03.01 07:07:00;3739,5;3740,2;3739,4;3739,6;0,11272
2019.03.01 07:08:00;3739,6;3740,1;3739,3;3739,6;0,14528
2019.03.01 07:09:00;3739,6;3739,6;3739,5;3739,5;0,05772
2019.03.01 07:10:00;3739,5;3739,6;3739,1;3739,2;0,14022
2019.03.01 07:11:00;3739,3;3739,7;3739;3739,4;0,16274
2019.03.01 07:12:00;3739,4;3739,5;3739,2;3739,4;0,00046
2019.03.01 07:13:00;3739,4;3739,5;3739,2;3739,2;0,00092
2019.03.01 07:14:00;3739,2;3739,4;3738;3738,2;0,13038
2019.03.01 07:15:00;3738,3;3738,7;3738,3;3738,7;0,13534
2019.03.01 07:16:00;3738,7;3739;3738,7;3738,8;0,05758
2019.03.01 07:17:00;3738,7;3738,8;3738,7;3738,7;0,03762
2019.03.01 07:18:00;3738,7;3738,7;3738,7;3738,7;0,01008
2019.03.01 07:19:00;3738,7;3738,7;3738,7;3738,7;0,00012
2019.03.01 07:20:00;3738,7;3738,7;3738,5;3738,5;0,00018
2019.03.01 07:21:00;3738,5;3738,5;3738,4;3738,4;0,1002
2019.03.01 07:22:00;3738,4;3738,7;3738,4;3738,5;0,16502
2019.03.01 07:23:00;3738,4;3738,5;3738;3738,1;0,165
2019.03.01 07:24:00;3738;3738,1;3737,9;3737,9;0,21
2019.03.01 07:25:00;3737,8;3737,8;3737;3737,5;0,3225
2019.03.01 07:26:00;3737,6;3737,6;3736;3736;0,13508
2019.03.01 07:27:00;3735,9;3736,4;3735,6;3736,1;0,36788
2019.03.01 07:28:00;3736,1;3736,2;3732,6;3732,7;0,19906
2019.03.01 07:29:00;3733;3734,2;3732,2;3734,2;0,68802
2019.03.01 07:30:00;3734,1;3734,1;3732,9;3732,9;0,32814
2019.03.01 07:31:00;3732,9;3733,9;3732,9;3733,3;0,21818
2019.03.01 07:32:00;3733,3;3735,2;3733,3;3735,1;0,44274
2019.03.01 07:33:00;3735,2;3735,5;3734,4;3735,5;0,3
2019.03.01 07:34:00;3735,6;3735,8;3735,5;3735,5;0,06
2019.03.01 07:35:00;3735,6;3735,7;3734,8;3734,8;0,2551
2019.03.01 07:36:00;3734,8;3735,8;3734,8;3735,8;0,1331
2019.03.01 07:37:00;3735,7;3736,1;3735,5;3736;0,15
2019.03.01 07:38:00;3735,9;3738,5;3735,9;3737,5;0,36258
2019.03.01 07:39:00;3737,5;3737,8;3737,3;3737,4;0,26782
2019.03.01 07:40:00;3737,4;3738,7;3737,2;3738,1;0,45002
2019.03.01 07:41:00;3738;3739,1;3737,8;3738,4;0,43002
2019.03.01 07:42:00;3738,5;3739;3737,5;3739;0,2826
2019.03.01 07:43:00;3738,9;3739;3737,7;3737,8;0,2179
2019.03.01 07:44:00;3737,8;3738,2;3737;3737,7;0,06328
2019.03.01 07:45:00;3737,8;3739,1;3737,8;3738,7;0,21012
2019.03.01 07:46:00;3739,1;3739,2;3738,6;3738,8;0,14062
2019.03.01 07:47:00;3738,7;3738,8;3738,4;3738,7;0,08278
2019.03.01 07:48:00;3738,7;3738,9;3738,5;3738,7;0,01534
2019.03.01 07:49:00;3738,7;3738,8;3738,3;3738,3;0,00066
2019.03.01 07:50:00;3738,3;3738,5;3737,9;3738,4;0,02074
2019.03.01 07:51:00;3738,4;3738,4;3738,1;3738,1;0,0005
2019.03.01 07:52:00;3738,1;3740,2;3738,1;3739,9;0,17274
2019.03.01 07:53:00;3739,9;3742,2;3739,8;3742;0,22014
2019.03.01 07:54:00;3741,9;3743,3;3741,4;3742,8;0,3075
2019.03.01 07:55:00;3742,7;3743,8;3742,7;3743,6;0,21
2019.03.01 07:56:00;3743,4;3743,9;3742,5;3742,5;0,26566
2019.03.01 07:57:00;3742,5;3743,3;3742,5;3743,1;0,18766
2019.03.01 07:58:00;3743;3743,6;3742,7;3743,5;0,2025
2019.03.01 07:59:00;3743,6;3749,1;3743,5;3749,1;0,3375
2019.03.01 08:00:00;3748,6;3750,1;3748,2;3748,3;0,44012
2019.03.01 08:01:00;3748,3;3749,2;3748,3;3749,1;0,17534
2019.03.01 08:02:00;3749,2;3749,2;3748,8;3749,1;0,2325
2019.03.01 08:03:00;3749;3749,1;3748,3;3748,3;0,08782
2019.03.01 08:04:00;3748,3;3748,3;3744,1;3744,1;0,0766
2019.03.01 08:05:00;3744,2;3744,8;3744,2;3744,8;0,01872
2019.03.01 08:06:00;3744,8;3745,5;3744,6;3745,4;0,15784
2019.03.01 08:07:00;3745,5;3745,6;3745,1;3745,5;0,2025
2019.03.01 08:08:00;3745,4;3745,4;3744,5;3744,5;0,2251
2019.03.01 08:09:00;3744,5;3744,8;3744,5;3744,8;0,13786
2019.03.01 08:10:00;3744,8;3745,6;3744,7;3745,6;0,1425
2019.03.01 08:11:00;3745,5;3748;3745,3;3748;0,315
2019.03.01 08:12:00;3747,9;3748,2;3747,7;3747,7;0,08262
2019.03.01 08:13:00;3747,7;3748,1;3747,7;3747,8;0,12254
2019.03.01 08:14:00;3747,7;3748;3747,7;3747,7;0,05778
2019.03.01 08:15:00;3747,7;3748,3;3747,7;3748,1;0,148
2019.03.01 08:16:00;3748,1;3750,9;3748,1;3750,9;0,12582
2019.03.01 08:17:00;3750,9;3751,3;3749,6;3749,6;0,02092
2019.03.01 08:18:00;3749,6;3750,2;3749,6;3750,2;0,04608
2019.03.01 08:19:00;3750,1;3750,3;3749,8;3749,8;0,08058
2019.03.01 08:20:00;3749,8;3750,3;3749,8;3750,3;0,00108
2019.03.01 08:21:00;3750,3;3751,1;3750,3;3750,8;0,24512
2019.03.01 08:22:00;3750,7;3750,9;3750,4;3750,4;0,27766
2019.03.01 08:23:00;3750,4;3750,4;3749,2;3749,9;0,07098
2019.03.01 08:24:00;3749,9;3749,9;3748,6;3749,4;0,00122
2019.03.01 08:25:00;3749,4;3749,4;3748,4;3749,4;0,00112
2019.03.01 08:26:00;3749,4;3749,4;3748,6;3748,6;0,00084
2019.03.01 08:27:00;3748,6;3749,4;3748,4;3748,6;0,00082
2019.03.01 08:28:00;3748,6;3749,4;3748,6;3749,4;0,01084
2019.03.01 08:29:00;3749,4;3749,4;3749,4;3749,4;0,00016
2019.03.01 08:30:00;3749,4;3749,9;3749,4;3749,9;0,08558
2019.03.01 08:31:00;3749,9;3750,2;3749,9;3750,1;0,07024
2019.03.01 08:32:00;3750;3750,2;3749,9;3749,9;0,11512
2019.03.01 08:33:00;3749,9;3749,9;3748,2;3748,8;0,05372
2019.03.01 08:34:00;3748,8;3749,2;3748,8;3749,2;0,00046
2019.03.01 08:35:00;3749,2;3749,3;3749,2;3749,3;0,00026
2019.03.01 08:36:00;3749,3;3749,3;3748,8;3748,8;0,00062
2019.03.01 08:37:00;3748,8;3749,2;3748,8;3749;0,00034
2019.03.01 08:38:00;3749;3749,2;3749;3749;0,0002
2019.03.01 08:39:00;3749;3749;3749;3749;0,0001
2019.03.01 08:40:00;3749;3749,8;3749;3749,8;0,10256
2019.03.01 08:41:00;3749,5;3749,6;3749,4;3749,4;0,05
2019.03.01 08:42:00;3749,5;3749,5;3749,3;3749,3;0,04538
2019.03.01 08:43:00;3749,3;3749,3;3749,3;3749,3;0,01044
2019.03.01 08:44:00;3749,3;3749,7;3749,3;3749,7;0,25514
2019.03.01 08:45:00;3749,6;3749,8;3749,1;3749,4;0,20274
2019.03.01 08:46:00;3749,5;3749,6;3749;3749,1;0,24502
2019.03.01 08:47:00;3749;3749,4;3749;3749;0,1129
2019.03.01 08:48:00;3749;3749,6;3749;3749,6;0,13762
2019.03.01 08:49:00;3749,5;3749,6;3748,6;3749,3;0,26002
2019.03.01 08:50:00;3749,2;3749,5;3748,9;3748,9;0,03322
2019.03.01 08:51:00;3748,9;3749;3748,7;3748,7;0,00068
2019.03.01 08:52:00;3748,7;3749,5;3748,7;3749,5;0,2327
2019.03.01 08:53:00;3749,3;3749,3;3748,9;3749,1;0,13752
2019.03.01 08:54:00;3749,1;3749,4;3748,9;3749,3;0,12002
2019.03.01 08:55:00;3749,2;3749,2;3748,8;3749,1;0,175
2019.03.01 08:56:00;3749,2;3749,3;3749,1;3749,2;0,075
2019.03.01 08:57:00;3749,3;3749,6;3749,2;3749,5;0,075
2019.03.01 08:58:00;3749,5;3749,8;3749,3;3749,7;0,06006
2019.03.01 08:59:00;3749,6;3749,6;3749,5;3749,5;0,0251
2019.03.01 09:00:00;3749,5;3749,5;3749,2;3749,5;0,18
2019.03.01 09:01:00;3749,6;3750,5;3749,5;3750,4;0,27
2019.03.01 09:02:00;3750,5;3752,3;3750,4;3752,3;0,3675
2019.03.01 09:03:00;3752,3;3758,8;3752,2;3758,8;0,78
2019.03.01 09:04:00;3759,6;3764,5;3758;3758;0,5837
2019.03.01 09:05:00;3758;3758;3753,8;3756,4;0,18148
2019.03.01 09:06:00;3756,4;3760,7;3755,9;3759,8;0,72048
2019.03.01 09:07:00;3759,8;3766,6;3759,3;3762,9;0,62576
2019.03.01 09:08:00;3762,9;3763,8;3760,1;3760,8;0,3517
2019.03.01 09:09:00;3760,8;3760,8;3758,9;3760,2;0,24956
2019.03.01 09:10:00;3759,7;3760,4;3757,8;3759,2;0,13114
2019.03.01 09:11:00;3759,2;3759,7;3756,8;3757,1;0,0014
2019.03.01 09:12:00;3757,1;3757,6;3757,1;3757,6;0,00076
2019.03.01 09:13:00;3757,6;3758,8;3757,6;3758,4;0,14306
2019.03.01 09:14:00;3758,4;3761,5;3758,4;3761;0,32534
2019.03.01 09:15:00;3761,1;3761,2;3759,2;3759,2;0,11572
2019.03.01 09:16:00;3759,2;3759,2;3756,7;3756,7;0,00148
2019.03.01 09:17:00;3756,7;3756,8;3754,6;3754,6;0,02086
2019.03.01 09:18:00;3754,6;3756,3;3754,1;3756,2;0,42072
2019.03.01 09:19:00;3756,3;3756,3;3752,5;3752,7;0,39802
2019.03.01 09:20:00;3752,7;3756,7;3752,7;3754,8;0,58784
2019.03.01 09:21:00;3754,8;3756,1;3754,8;3755,9;0,2577
2019.03.01 09:22:00;3756;3757,2;3755,8;3755,9;0,2475
2019.03.01 09:23:00;3755,8;3756,7;3755,5;3756,2;0,225
2019.03.01 09:24:00;3756,3;3757,4;3756,2;3757,3;0,1575
2019.03.01 09:25:00;3757,4;3757,4;3756,1;3756,2;0,13008
2019.03.01 09:26:00;3756,2;3757,1;3755,2;3756,9;0,17282
2019.03.01 09:27:00;3757,1;3757,3;3755,4;3756,7;0,25274
2019.03.01 09:28:00;3756,6;3757,4;3755,5;3756,3;0,31766
2019.03.01 09:29:00;3756,3;3756,8;3755,5;3756,1;0,30268
2019.03.01 09:30:00;3756,1;3757,9;3756,1;3757,7;0,18
2019.03.01 09:31:00;3758;3758,3;3757,9;3758,2;0,105
2019.03.01 09:32:00;3758,4;3760,4;3758,4;3760,2;0,2625
2019.03.01 09:33:00;3760,3;3760,6;3759,3;3760,6;0,14558
2019.03.01 09:34:00;3760,7;3762,4;3757;3758,3;0,59794
2019.03.01 09:35:00;3758,4;3761,1;3758,4;3760,1;0,30758
2019.03.01 09:36:00;3760,1;3760,1;3756,7;3758,2;0,3604
2019.03.01 09:37:00;3758,3;3760,3;3757,7;3760,3;0,35502
2019.03.01 09:38:00;3760,1;3761;3759;3760,6;0,31534
2019.03.01 09:39:00;3760,6;3760,6;3758,6;3760,3;0,23808
2019.03.01 09:40:00;3760,3;3760,7;3759,6;3760,5;0,06324
2019.03.01 09:41:00;3760,8;3761;3760,4;3760,7;0,2025
2019.03.01 09:42:00;3760,8;3761,1;3760;3760,4;0,03806
2019.03.01 09:43:00;3760,4;3760,4;3759,4;3760,2;0,00082
2019.03.01 09:44:00;3760,2;3760,4;3760,2;3760,4;0,00102
2019.03.01 09:45:00;3760,4;3760,7;3758,3;3758,3;0,01588
2019.03.01 09:46:00;3758,6;3759,2;3757,9;3759,2;0,26038
2019.03.01 09:47:00;3759,2;3759,3;3759;3759,3;0,165
2019.03.01 09:48:00;3759,2;3759,3;3757,9;3757,9;0,17254
2019.03.01 09:49:00;3757,7;3757,8;3754,9;3754,9;0,03086
2019.03.01 09:50:00;3754,9;3754,9;3754,1;3754,2;0,0009
2019.03.01 09:51:00;3754,1;3755,1;3754,1;3754,8;0,00052
2019.03.01 09:52:00;3754,8;3754,9;3753,9;3754,2;0,00818
2019.03.01 09:53:00;3754,2;3755,2;3754,1;3754,2;0,0009
2019.03.01 09:54:00;3754,2;3755,2;3754,2;3754,2;0,00094
2019.03.01 09:55:00;3754,2;3754,2;3754,2;3754,2;0,00062
2019.03.01 09:56:00;3754,2;3754,4;3754,2;3754,4;0,0004
2019.03.01 09:57:00;3754,4;3755;3754,4;3754,7;0,00046
2019.03.01 09:58:00;3754,7;3754,9;3754,5;3754,9;0,0008
2019.03.01 09:59:00;3754,9;3754,9;3753,7;3754,9;0,0012
2019.03.01 10:00:00;3754,9;3754,9;3753,4;3754,9;0,00082
2019.03.01 10:01:00;3754,9;3755;3754,6;3754,6;0,00044
2019.03.01 10:02:00;3754,6;3755;3754,5;3754,5;0,0005
2019.03.01 10:03:00;3754,5;3754,8;3753,4;3753,9;0,00048
2019.03.01 10:04:00;3753,9;3754;3751,2;3751,6;0,00122
2019.03.01 10:05:00;3751,6;3751,8;3749,5;3749,5;0,0115
2019.03.01 10:06:00;3749,5;3750,8;3748,7;3750,8;0,1982
2019.03.01 10:07:00;3750,9;3757,1;3750,8;3754,8;0,685
2019.03.01 10:08:00;3754,6;3754,7;3752,1;3753,1;0,19818
2019.03.01 10:09:00;3753,1;3753,1;3752,7;3752,8;0,00042
2019.03.01 10:10:00;3753,2;3753,2;3751,6;3752,3;0,17294
2019.03.01 10:11:00;3752,2;3752,2;3751,5;3751,5;0,00034
2019.03.01 10:12:00;3751,3;3752,5;3751,3;3752,4;0,01046
2019.03.01 10:13:00;3752,4;3752,4;3751,1;3751,6;0,00076
2019.03.01 10:14:00;3751,5;3751,5;3749,9;3750,4;0,08322
2019.03.01 10:15:00;3750,2;3750,7;3749,8;3750,7;0,05308
2019.03.01 10:16:00;3750,5;3750,7;3750,2;3750,2;0,07796
2019.03.01 10:17:00;3750,2;3750,7;3750;3750,4;0,05032
2019.03.01 10:18:00;3750,4;3750,6;3750,1;3750,6;0,11024
2019.03.01 10:19:00;3750,5;3750,6;3750,2;3750,2;0,038
2019.03.01 10:20:00;3750,2;3750,2;3749,7;3749,7;0,00032
2019.03.01 10:21:00;3749,7;3749,8;3749,5;3749,7;0,0752
2019.03.01 10:22:00;3749,8;3749,8;3749,8;3749,8;0,00014
2019.03.01 10:23:00;3749,8;3750,2;3749,8;3750,2;0,05772
2019.03.01 10:24:00;3750,2;3752,5;3750,2;3752,5;0,26252
2019.03.01 10:25:00;3752,8;3752,8;3751,2;3752,5;0,2325
2019.03.01 10:26:00;3752,7;3752,7;3752;3752;0,1725
2019.03.01 10:27:00;3752,2;3752,3;3751,6;3751,7;0,2775
2019.03.01 10:28:00;3751,8;3751,9;3751,4;3751,6;0,24252
2019.03.01 10:29:00;3751,7;3751,8;3751,2;3751,6;0,11756
2019.03.01 10:30:00;3751,7;3753,2;3751,5;3753,2;0,23006
2019.03.01 10:31:00;3753,3;3753,4;3751,8;3751,8;0,09762
2019.03.01 10:32:00;3751,8;3752,6;3751,8;3752,6;0,0925
2019.03.01 10:33:00;3751,5;3751,8;3751,5;3751,8;0,00005
2019.03.01 10:34:00;3752,7;3753,2;3752,7;3752,8;0,1575
2019.03.01 10:35:00;3752,9;3752,9;3752,8;3752,8;0,055
2019.03.01 10:36:00;3752,8;3752,8;3752,5;3752,8;0,00022
2019.03.01 10:37:00;3752,8;3753,2;3752,5;3753,2;0,05256
2019.03.01 10:38:00;3753,2;3753,4;3753,2;3753,4;0,02016
2019.03.01 10:39:00;3753,4;3753,4;3753,3;3753,3;0,0003
2019.03.01 10:40:00;3753,3;3753,5;3753,3;3753,5;0,05522
2019.03.01 10:41:00;3753,4;3753,6;3753,3;3753,6;0,04518
2019.03.01 10:42:00;3753,3;3753,7;3752,8;3752,8;0,0952
2019.03.01 10:43:00;3752,8;3753,7;3752,8;3753,5;0,11526
2019.03.01 10:44:00;3753,6;3754,3;3753,5;3754,3;0,31
2019.03.01 10:45:00;3754,3;3754,9;3754;3754,9;0,1275
2019.03.01 10:46:00;3755;3755,8;3755;3755,8;0,0825
2019.03.01 10:47:00;3756;3756,7;3755,7;3755,8;0,2025
2019.03.01 10:48:00;3755,5;3756;3755,5;3756;0,18
2019.03.01 10:49:00;3755,9;3755,9;3755,7;3755,8;0,1425
2019.03.01 10:50:00;3755,8;3755,9;3755,8;3755,9;0,0225
2019.03.01 10:51:00;3755,8;3755,9;3755,1;3755,1;0,06
2019.03.01 10:52:00;3755;3755,3;3754,7;3754,9;0,135
2019.03.01 10:53:00;3755;3755;3753,6;3753,9;0,195
2019.03.01 10:54:00;3753,6;3755,2;3753,6;3755,1;0,3825
2019.03.01 10:55:00;3755;3755;3754,4;3754,7;0,3525
2019.03.01 10:56:00;3754,8;3755,3;3754,8;3755,3;0,3375
2019.03.01 10:57:00;3755,3;3755,4;3754,9;3755;0,5475
2019.03.01 10:58:00;3755;3755;3754;3754,6;0,4275
2019.03.01 10:59:00;3754,5;3754,9;3754,4;3754,6;0,4125
2019.03.01 11:00:00;3754,6;3755,6;3754,4;3755,5;0,44252
2019.03.01 11:01:00;3755,5;3755,7;3755,5;3755,6;0,2575
2019.03.01 11:02:00;3755,6;3755,7;3755,6;3755,7;0,0525
2019.03.01 11:03:00;3755,9;3756,2;3755,8;3756;0,0675
2019.03.01 11:04:00;3756;3756,1;3755,9;3756;0,0975
2019.03.01 11:05:00;3756,1;3756,1;3755,6;3755,6;0,06254
2019.03.01 11:06:00;3755,6;3755,6;3755,6;3755,6;0,00018
2019.03.01 11:07:00;3755,6;3755,6;3755,6;3755,6;0,00014
2019.03.01 11:08:00;3755,6;3755,6;3755,6;3755,6;0,00014
2019.03.01 11:09:00;3755,6;3755,6;3755,4;3755,4;0,0002
2019.03.01 11:10:00;3755,4;3755,4;3754,9;3755;0,00042
2019.03.01 11:11:00;3755;3755;3754,8;3755;0,00044
2019.03.01 11:12:00;3755;3755;3754,5;3754,5;0,0003
2019.03.01 11:13:00;3754,5;3755,4;3754,5;3755,3;0,00104
2019.03.01 11:14:00;3755,3;3755,5;3755;3755,1;0,0608
2019.03.01 11:15:00;3755;3755,1;3754,3;3754,4;0,12532
2019.03.01 11:16:00;3754,3;3754,6;3753,5;3754,1;0,32522
2019.03.01 11:17:00;3754,1;3754,2;3753,9;3754,2;0,0777
2019.03.01 11:18:00;3754,2;3754,4;3753,6;3754,3;0,07786
2019.03.01 11:19:00;3754,2;3754,3;3753,6;3753,8;0,08272
2019.03.01 11:20:00;3753,9;3754,3;3753,9;3754,2;0,195
2019.03.01 11:21:00;3754,3;3754,3;3753,1;3753,4;0,14526
2019.03.01 11:22:00;3753,4;3753,9;3753,3;3753,7;0,16502
2019.03.01 11:23:00;3753,6;3754,1;3753,6;3753,9;0,14756
2019.03.01 11:24:00;3753,9;3753,9;3751,6;3751,9;0,096
2019.03.01 11:25:00;3751,9;3751,9;3751;3751;0,00084
2019.03.01 11:26:00;3751;3751,1;3748,7;3748,9;0,00048
2019.03.01 11:27:00;3748,9;3750;3748,9;3750;0,00072
2019.03.01 11:28:00;3750;3750;3749,6;3749,8;0,00052
2019.03.01 11:29:00;3749,8;3749,8;3749;3749,3;0,00076
2019.03.01 11:30:00;3749,3;3749,3;3749,3;3749,3;0,01066
2019.03.01 11:31:00;3749,3;3750,7;3749,3;3750,7;0,13008
2019.03.01 11:32:00;3750,8;3752;3750,6;3751;0,2101
2019.03.01 11:33:00;3751;3751,2;3750,4;3750,8;0,17776
2019.03.01 11:34:00;3751,2;3751,7;3751,1;3751,7;0,255
2019.03.01 11:35:00;3751,6;3752,7;3751,6;3752,7;0,315
2019.03.01 11:36:00;3752,6;3752,8;3752;3752;0,19252
2019.03.01 11:37:00;3752,2;3752,3;3752;3752,2;0,03288
2019.03.01 11:38:00;3752,2;3752,2;3751,7;3751,7;0,00076
2019.03.01 11:39:00;3751,7;3751,7;3749,7;3749,8;0,26786
2019.03.01 11:40:00;3749,9;3751,1;3749,7;3750,8;0,2025
2019.03.01 11:41:00;3751;3751,4;3750,7;3751,4;0,1575
2019.03.01 11:42:00;3751,5;3751,6;3751,1;3751,5;0,165
2019.03.01 11:43:00;3751,4;3751,5;3750,6;3750,8;0,12774
2019.03.01 11:44:00;3750,9;3750,9;3750,3;3750,6;0,2328
2019.03.01 11:45:00;3750,6;3751,5;3750,6;3751,5;0,06038
2019.03.01 11:46:00;3751,3;3752,1;3750,4;3750,6;0,29048
2019.03.01 11:47:00;3750,6;3751,1;3750,6;3750,6;0,10554
2019.03.01 11:48:00;3750,6;3750,9;3750;3750;0,10788
2019.03.01 11:49:00;3750;3750,4;3749,9;3750,4;0,00028
2019.03.01 11:50:00;3750,4;3750,5;3750,1;3750,4;0,028
2019.03.01 11:51:00;3750,4;3750,4;3750,4;3750,4;0,00022
2019.03.01 11:52:00;3750,4;3750,5;3749,9;3749,9;0,00052
2019.03.01 11:53:00;3749,9;3749,9;3749,9;3749,9;0,04022
2019.03.01 11:54:00;3749,9;3749,9;3749,7;3749,7;0,02048
2019.03.01 11:55:00;3749,7;3749,7;3749,1;3749,5;0,00094
2019.03.01 11:56:00;3749,5;3750;3749,5;3750;0,04028
2019.03.01 11:57:00;3750;3750,1;3750;3750;0,11504
2019.03.01 11:58:00;3750,1;3750,1;3749,9;3750;0,11252
2019.03.01 11:59:00;3750,1;3750,1;3750;3750,1;0,04504
2019.03.01 12:00:00;3750,1;3750,1;3749,1;3749,7;0,09318
2019.03.01 12:01:00;3749,8;3750,1;3749,8;3750,1;0,00782
2019.03.01 12:02:00;3750,1;3750,1;3750,1;3750,1;0,00022
2019.03.01 12:03:00;3750,1;3750,3;3750,1;3750,3;0,00018
2019.03.01 12:04:00;3750,3;3750,8;3749,2;3749,2;0,00088
2019.03.01 12:05:00;3749,3;3749,9;3749,3;3749,8;0,06582
2019.03.01 12:06:00;3749,9;3750,3;3749,8;3750,2;0,20262
2019.03.01 12:07:00;3750,1;3750,2;3749,6;3749,6;0,3003
2019.03.01 12:08:00;3749,6;3749,8;3749,3;3749,4;0,0557
2019.03.01 12:09:00;3749,5;3749,6;3749,1;3749,6;0,18012
2019.03.01 12:10:00;3749,4;3749,9;3749,4;3749,7;0,1275
2019.03.01 12:11:00;3749,7;3749,7;3749,4;3749,6;0,05524
2019.03.01 12:12:00;3749,6;3749,7;3749,5;3749,6;0,06268
2019.03.01 12:13:00;3749,6;3749,6;3749,5;3749,5;0,00026
2019.03.01 12:14:00;3749,5;3749,5;3749,5;3749,5;0,01052
2019.03.01 12:15:00;3749,5;3749,5;3749,5;3749,5;0,02046
2019.03.01 12:16:00;3749,5;3749,5;3749,5;3749,5;0,00036
2019.03.01 12:17:00;3749,5;3749,5;3749;3749,1;0,00086
2019.03.01 12:18:00;3749,1;3749,7;3749,1;3749,7;0,02062
2019.03.01 12:19:00;3749,7;3749,7;3749,6;3749,6;0,00068
2019.03.01 12:20:00;3749,6;3749,6;3749,6;3749,6;0,00096
2019.03.01 12:21:00;3749,6;3749,7;3749,6;3749,7;0,00134
2019.03.01 12:22:00;3749,7;3749,7;3749,2;3749,6;0,00036
2019.03.01 12:23:00;3749,6;3749,7;3749,6;3749,7;0,00032
2019.03.01 12:24:00;3749,7;3749,7;3748,8;3748,9;0,06522
2019.03.01 12:25:00;3749,1;3749,7;3749;3749,7;0,135
2019.03.01 12:26:00;3749,6;3749,7;3749,6;3749,7;0,0975
2019.03.01 12:27:00;3749,7;3749,9;3749,7;3749,9;0,0576
